EXPECTED_START_DATE,GRADUATION_DATE,ENROLL_COUNT,NUMBER_AVERAGE,MINUTES_ATTENDED,HOURS_ATTEMPTED,HOURS_EARNED,AR_BALANCE_AMOUNT,MINUTES_ABSENT,DAYS_ABSENT,MINUTES_MAKEUP,REENTRY_NUMBER,PROGRAM_GROUP,BIRTH_DATE,LAST_ACTIVITY_DATE,MOD_NUMBER,COHORT_YEAR,CUMMULATIVE_GPA,CUMMULATIVE_GPA_POINTS,CUMMULATIVE_GPA_CREDITS,AR_BALANCE,ENROLLMENT_GPA,CREDITS_ATTEMPTED,CREDITS_EARNED,CREDITS_REQUIRED,CREDITS_LEFT,ENROLLMENT_COUNT,MODS_ATTENDED_COUNT,HS_GRADUATED_FLAG,DISABLED_FLAG,HISPANIC_FLAG,VETERAN_FLAG,STATUS_DESCRIPTION,IN_SCHOOL_FLAG,SIMPLE_STATUS_DESCRIPTION
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,9/18/1970,10/29/2020,12,2023,0,,,0,0,0,0,95,95,2,0,0,0,0,0,No Show,0,Terminated
11/9/2020,9/24/2023,1,0,0,0,0,0,0,0,0,0,CSCNB,6/23/1969,10/26/2020,12,2026,0,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,10/22/2023,1,0,,0,0,0,,0,,0,GAGAB,12/28/1999,10/29/2020,12,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,10/22/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,3/10/1995,10/30/2020,12,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,5/22/2022,1,0,,0,0,0,,0,,0,MSMAA,9/4/2002,10/31/2020,12,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,2/12/2023,1,93.883212,6840,730,730,0,0,0,0,0,CSSMB,2/25/1998,4/5/2021,12,2026,3.76,257.6,68.5,164,3.76,68.5,68.5,180,111.5,2,29,0,0,1,0,Active,1,Active
11/9/2020,9/24/2023,1,0,0,0,0,0,0,0,0,0,CSSMB,7/9/2001,11/20/2020,12,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,10/22/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,4/11/1994,10/24/2020,12,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,9/24/2023,1,0,0,0,0,0,0,0,0,0,HSHMB,3/21/1989,11/10/2020,12,2026,3.84,327.9,85.5,0,0,0,0,180,180,2,26,0,0,0,0,No Show,0,Terminated
11/9/2020,2/14/2021,1,82.430108,39510,1360,1040,0,24720,0,0,0,BUBMA,1/24/1995,4/3/2021,12,2024,2.73,253.5,93,0,2.73,128,97,97,0,3,39,0,0,1,0,Graduate,0,Terminated
11/9/2020,10/22/2023,1,93.2,6840,250,250,421.52,0,0,0,0,GAGAB,2/16/1996,4/12/2021,12,2026,3.68,92,25,421.52,3.68,25,25,183,158,1,9,0,0,0,0,Active,1,Active
11/9/2020,11/30/2020,1,0,0,0,0,0,0,0,0,0,HSHMB,8/13/1996,12/7/2020,12,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,False Start,0,Terminated
11/9/2020,10/22/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,12/28/1987,10/13/2020,12,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,10/22/2023,1,0,,0,0,0,,0,,0,GAGAB,5/27/1991,,12,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,10/22/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,6/17/1998,11/2/2020,12,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,10/22/2023,1,0,,0,0,0,,0,,0,GAGAB,7/29/2000,10/23/2020,12,2026,,,,0,0,0,0,183,183,1,0,0,0,1,0,Application Cancelled,0,Other
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,9/29/1993,10/22/2020,12,2023,0,,,0,0,0,0,95,95,1,0,0,0,1,0,No Show,0,Terminated
11/9/2020,5/22/2022,1,73.6,5580,295,234,5462,0,0,0,0,MSMAA,9/23/1981,4/8/2021,12,2023,2.96,74,25,5462,2.96,25,20,95,75,1,5,0,0,0,0,Drop,0,Terminated
11/9/2020,12/4/2022,1,83.431373,8340,810,810,51,0,0,0,0,ACACB,6/15/1990,4/1/2021,12,2026,2.29,216.2,94.5,51,2.83,76.5,76.5,180,103.5,3,33,0,0,0,0,Active,1,Active
11/9/2020,1/30/2022,1,96.779468,8580,1247,1247,2064,0,0,0,0,HSHMB,12/25/1997,4/1/2021,12,2026,3.88,510.1,131.5,2676,3.88,131.5,131.5,180,48.5,3,34,0,0,0,0,Active,1,Active
11/9/2020,11/13/2020,1,0,0,0,0,0,0,0,0,0,MSMAA,8/2/1997,4/9/2021,2,2024,0,,,0,0,0,0,95,95,4,0,0,0,0,0,Cancel,0,Terminated
11/9/2020,9/24/2023,1,0,0,0,0,0,0,0,0,0,CSCNB,3/11/1995,10/23/2020,12,2026,0,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,7/30/2023,1,71,5040,300,250,0,0,0,0,0,CSSMB,4/9/1994,4/11/2021,12,2026,2.68,53.5,20,0,2.68,30,25,180,155,1,4,0,0,0,0,Drop,0,Terminated
11/9/2020,11/28/2020,1,0,0,0,0,0,0,0,0,0,GAGAB,1/5/1990,12/7/2020,12,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,False Start,0,Terminated
11/9/2020,10/22/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,1/16/1998,10/23/2020,12,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,11/15/2020,1,0,0,0,0,0,0,0,0,0,MSMAA,4/29/1999,2/5/2021,13,2024,0,,,0,0,0,0,95,95,2,0,0,0,0,0,Cancel,0,Terminated
11/9/2020,8/27/2023,1,100,8340,416,416,13658,0,0,0,0,GAGAB,6/25/1992,3/31/2021,12,2026,3.96,158.5,40,14482,3.96,40,40,183,143,2,12,0,0,0,0,Active,1,Active
11/9/2020,9/24/2023,1,0,0,0,0,0,0,0,0,0,HSHMB,3/14/1991,11/2/2020,12,2026,0,,,0,0,0,0,180,180,2,0,0,0,0,0,No Show,0,Terminated
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,8/28/2002,10/23/2020,12,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,10/22/2023,1,0,,0,0,0,,0,,0,GAGAB,3/20/1992,11/13/2020,12,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,10/22/2023,1,77,7260,250,250,523,0,0,0,0,GAGAB,9/11/1986,4/13/2021,12,2026,1.6,67.9,42.5,4448.5,2.24,25,25,183,158,2,15,0,0,0,0,Active,1,Active
11/9/2020,5/9/2021,1,93.982609,6720,1910,1910,-669,0,0,0,0,CSCNB,5/18/1982,4/12/2021,12,2026,3.68,634.55,172.5,-3892,3.68,176,176,180.5,4.5,2,48,0,0,0,1,Active-Pre Grad,1,Active
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,2/23/1978,10/27/2020,12,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,11/6/2022,1,102.142857,8580,890,890,50,0,0,0,0,CSCNB,10/7/1993,3/31/2021,12,2026,3.98,333.9,84,2524.4,3.98,84,84,180.5,96.5,2,25,0,0,0,0,Active,1,Active
11/9/2020,10/22/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,6/18/1993,10/14/2020,12,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,5/22/2022,1,93.4,6900,295,295,5941,0,0,0,0,MSMAA,4/19/2000,4/14/2021,12,2023,3.8,95,25,5941,3.8,25,25,95,70,1,9,0,0,0,0,Active,1,Active
11/9/2020,9/24/2023,1,0,0,0,0,0,0,0,0,0,CSSMB,1/27/1989,10/27/2020,12,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,9/24/2023,1,0,0,0,0,0,0,0,0,0,HSHMB,7/8/1998,10/6/2020,12,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,10/25/2001,11/2/2020,12,2023,0,,,0,0,0,0,95,95,1,0,0,0,1,0,No Show,0,Terminated
11/9/2020,10/22/2023,1,95.6,7320,250,250,4381,0,0,0,0,GAGAB,9/23/1998,4/12/2021,12,2026,3.88,97,25,4381,3.88,25,25,183,158,1,9,0,0,1,0,Active,1,Active
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,HSHMB,5/13/1983,10/27/2020,12,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,1/24/2002,11/9/2020,12,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,10/22/2023,1,0,,0,0,0,,0,,0,GAGAB,6/19/1987,,12,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,9/24/2023,1,0,0,0,0,0,0,0,0,0,HSHMB,11/24/1982,11/9/2020,12,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,11/30/2020,1,0,0,0,0,0,0,0,0,0,MSMAA,12/4/1979,4/9/2021,12,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,False Start,0,Terminated
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,3/21/1997,11/2/2020,12,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,10/22/2023,1,0,,0,0,0,,0,,0,GAGAB,6/27/1962,11/6/2020,12,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,CSCNB,7/7/1978,,12,2026,,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,10/22/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,10/15/1975,10/27/2020,12,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,7/19/2000,10/13/2020,12,2023,0,,,0,0,0,0,95,95,3,0,0,0,0,0,No Show,0,Terminated
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,9/8/1999,11/24/2020,12,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,CSCNB,8/13/2000,10/28/2020,12,2026,,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,HSHMB,9/15/2001,10/31/2020,12,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,11/20/2020,1,0,0,0,0,0,0,0,0,0,CSSMB,2/12/1990,12/1/2020,12,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,False Start,0,Terminated
11/9/2020,11/29/2020,1,0,0,0,0,0,0,0,0,0,GAWDB,10/8/1988,12/7/2020,12,2026,0,,,0,0,0,0,180,180,3,0,0,0,0,0,False Start,0,Terminated
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,CSSMB,6/15/1999,10/20/2020,12,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,9/24/2023,1,0,0,0,0,0,0,0,0,0,GAWDB,12/12/1977,11/5/2020,12,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,7/22/2002,10/16/2020,12,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,10/22/2023,1,0,,0,0,0,,0,,0,GAGAB,7/24/1984,,12,2026,,,,0,0,0,0,183,183,1,0,0,0,1,0,Application Cancelled,0,Other
11/9/2020,5/22/2022,1,0,,0,0,0,,0,,0,MSMAA,5/18/1993,10/22/2020,12,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,9/24/2023,1,0,0,0,0,0,0,0,0,0,CSSMB,7/8/1990,11/5/2020,12,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,5/22/2022,1,0,,0,0,0,,0,,0,MSMAA,5/16/1986,10/30/2020,12,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,10/22/2023,1,0,,0,0,0,,0,,0,GAGAB,7/18/1986,,12,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,5/22/2022,1,96.4,7680,295,295,0,0,0,0,0,MSMAA,10/15/2000,4/14/2021,12,2023,3.88,97,25,0,3.88,25,25,95,70,3,9,0,0,0,0,Active,1,Active
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,CSSMB,5/18/1995,,12,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,HSHMB,5/3/1958,10/8/2020,12,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,10/22/2023,1,0,,0,0,0,,0,,0,GAGAB,12/31/1979,10/16/2020,12,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,6/18/1985,2/1/2021,2,2024,0,,,0,0,0,0,95,95,3,0,0,0,0,0,No Show,0,Terminated
11/9/2020,6/4/2023,1,100.8,8580,559,559,653,0,0,0,0,HSHMB,6/6/1982,4/8/2021,12,2026,4,100,25,653,4,50,50,180,130,1,9,0,0,0,0,Active,1,Active
11/9/2020,9/24/2023,1,0,0,0,0,0,0,0,0,0,CSSMB,8/27/1999,10/21/2020,12,2026,0,,,0,0,0,0,180,180,2,0,0,0,0,0,No Show,0,Terminated
11/9/2020,11/20/2020,1,0,0,0,0,0,0,0,0,0,MSMAA,12/26/1992,12/16/2020,12,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,False Start,0,Terminated
11/9/2020,7/17/2022,1,70.25,4860,295,173,3429,0,0,0,0,MSMAA,3/21/2002,4/14/2021,12,2023,1.63,32.5,20,3429,1.63,25,15,95,80,1,5,0,0,0,0,Drop,0,Terminated
11/9/2020,10/22/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,2/10/1988,3/7/2021,13,2026,3.6,72,20,523,3.6,20,20,183,163,2,8,0,0,0,0,No Show,0,Terminated
11/9/2020,9/24/2023,1,103.8,8580,280,280,703,0,0,0,0,HSHMB,8/7/1997,4/8/2021,12,2026,4,100,25,703,4,25,25,180,155,1,9,0,0,0,0,Active,1,Active
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,10/6/1999,1/12/2021,13,2024,0,,,0,0,0,0,95,95,2,0,0,0,0,0,No Show,0,Terminated
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,6/13/1985,11/9/2020,12,2023,0,,,0,0,0,0,95,95,1,0,0,0,1,0,No Show,0,Terminated
11/9/2020,10/22/2023,1,0,,0,0,0,,0,,0,GAGAB,6/6/2002,10/22/2020,12,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,6/9/2002,10/30/2020,12,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,1/11/2021,1,93.414667,23940,640,600,0,0,0,0,0,BUBAM,9/22/1971,4/7/2021,12,2023,3.79,943.4,249,0,3.69,64,60,60,0,5,75,0,0,0,0,Graduate,0,Terminated
11/9/2020,10/22/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,5/12/2001,3/31/2021,13,2026,4,80,20,422.5,4,20,20,183,163,2,8,0,0,0,0,No Show,0,Terminated
11/9/2020,7/17/2022,1,74.676617,8100,1005,891,50,0,0,0,0,HSHMB,12/19/1993,4/14/2021,12,2026,1.95,213,109.5,1584.25,2.12,105.5,95.5,180,84.5,3,33,0,0,0,0,Active,1,Active
11/9/2020,5/22/2022,1,92,7920,295,295,2283,0,0,0,0,MSMAA,2/19/1992,4/14/2021,12,2023,3.48,87,25,2283,3.48,25,25,95,70,1,9,0,0,0,0,Active,1,Active
11/9/2020,11/18/2020,1,0,0,0,0,0,0,0,0,0,MSMAA,5/5/1988,12/1/2020,12,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,False Start,0,Terminated
11/9/2020,11/30/2020,1,0,0,0,0,0,0,0,0,0,CSCNB,3/23/2001,2/26/2021,12,2026,0,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,False Start,0,Terminated
11/9/2020,10/22/2023,1,70,8100,250,200,2610.5,0,0,0,0,GAGAB,6/13/1993,3/31/2021,12,2026,2.22,55.5,25,2610.5,2.22,25,20,183,163,1,9,0,0,0,0,Active,1,Active
11/9/2020,10/22/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,3/3/1987,3/2/2021,3,2026,0,,,0,0,0,0,183,183,3,0,0,0,0,0,No Show,0,Terminated
11/9/2020,10/22/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,4/21/1952,1/5/2021,1,2026,0,,,0,0,0,0,183,183,2,0,0,0,0,0,No Show,0,Terminated
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,HSHMB,4/8/1986,10/26/2020,12,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,9/24/2023,1,83.4,7320,280,280,703,0,0,0,0,HSHMB,10/19/1995,4/8/2021,12,2026,2.84,71,25,703,2.84,25,25,180,155,2,9,0,0,1,0,Active,1,Active
11/9/2020,5/22/2022,1,0,,0,0,0,,0,,0,MSMAA,12/6/1987,10/21/2020,12,2023,0,,,0,0,0,0,95,95,2,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,5/22/2022,1,0,,0,0,0,,0,,0,MSMAA,3/29/2001,10/20/2020,12,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,9/24/2023,1,0,0,0,0,0,0,0,0,0,HSHMB,4/6/1990,11/2/2020,12,2026,0,,,0,0,0,0,180,180,1,0,0,0,1,0,No Show,0,Terminated
11/9/2020,11/19/2023,1,95,8400,250,250,-2255,0,0,0,0,CSCNB,9/24/1971,4/12/2021,12,2026,3.82,95.5,25,-2255,3.82,25,25,180.5,155.5,1,9,0,0,0,1,Active,1,Active
11/9/2020,5/22/2022,1,0,,0,0,0,,0,,0,MSMAA,1/11/2001,,12,2023,,,,0,0,0,0,95,95,1,0,0,0,1,0,Application Cancelled,0,Other
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,5/10/2001,10/30/2020,12,2023,0,,,0,0,0,0,95,95,3,0,0,0,0,0,No Show,0,Terminated
11/9/2020,10/22/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,10/19/1968,10/30/2020,12,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,12/7/2020,1,67.472222,9060,418,257,2776,0,0,0,0,HSHMB,2/28/1995,4/6/2021,1,2026,1.42,69.45,49,4504,1.93,41,26,180,154,3,17,0,0,0,0,False Re-Enter,0,Terminated
11/9/2020,12/6/2020,1,100.667368,43710,950,950,13075,2580,0,0,0,BUBUA,1/30/2001,3/24/2021,12,2023,4,380,95,13075,4,95,95,95,0,2,19,0,0,0,0,Graduate,0,Terminated
11/9/2020,4/24/2022,1,97.106122,6720,1410,1410,430,0,0,0,0,GAGAB,12/27/1996,3/28/2021,12,2026,3.94,483.1,122.5,233,3.94,122.5,122.5,183,60.5,2,38,0,0,0,0,Active,1,Active
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,GAWDB,3/17/1984,11/2/2020,12,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,5/22/2022,1,99.6,8100,295,295,2183,0,0,0,0,MSMAA,3/13/1999,4/14/2021,12,2023,4,100,25,2183,4,25,25,95,70,1,9,0,0,0,0,Active,1,Active
11/9/2020,5/22/2022,1,0,,0,0,0,,0,,0,MSMAA,12/14/1992,10/13/2020,12,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,11/12/2020,1,0,0,0,0,0,0,0,0,0,CSCNB,11/26/1983,11/17/2020,12,2026,0,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,Cancel,0,Terminated
11/9/2020,9/26/2021,1,90.714754,8520,1450,1450,0,0,0,0,0,HSHMB,7/3/1998,4/7/2021,12,2026,3.5,533.5,152.5,0,3.5,152.5,152.5,180,27.5,2,39,0,0,0,0,Active,1,Active
11/9/2020,4/9/2023,1,99.1,8460,559,559,803,0,0,0,0,HSHMB,8/1/1979,4/8/2021,12,2026,3.44,218.5,63.5,3583.13,3.97,55,55,180,125,2,18,0,0,0,0,Active,1,Active
11/9/2020,10/22/2023,1,0,,0,0,0,,0,,0,GAGAB,5/22/2001,11/3/2020,12,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,6/22/1993,10/15/2020,12,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,unknown,,,,,,,,,,,,,,,,,,,,Application Cancelled,0,Other
11/9/2020,12/31/2023,1,88.5,6300,250,200,3023,0,0,0,0,GAGAB,12/2/1996,2/21/2021,12,2026,3.35,67,20,3023,3.35,25,20,183,163,1,9,0,0,0,0,Active,1,Active
11/9/2020,5/22/2022,1,0,,0,0,0,,0,,0,MSMAA,9/22/1991,10/29/2020,12,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,11/21/2021,1,72.129032,26280,831,598,1294,0,0,0,0,MSMAA,5/30/1997,4/13/2021,12,2023,1.57,117.1,74.5,4491,1.89,77,57,95,38,2,31,0,0,0,0,Active,1,Active
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,HSHMB,11/2/1998,10/29/2020,12,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,CSSMB,10/5/1994,10/26/2020,12,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,HSHMB,11/16/1984,10/28/2020,12,2026,0,,,0,0,0,0,180,180,3,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,5/22/2022,1,0,,0,0,0,,0,,0,MSMAA,11/9/2000,,12,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,10/22/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,12/1/1998,1/14/2021,12,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,1/10/2021,1,95.297872,65611,1150,1150,1234.38,3540,0,0,0,MSMAA,10/5/1999,4/4/2021,12,2024,3.99,374.8,94,1234.38,3.99,94,94,94,0,2,25,0,0,0,0,Graduate,0,Terminated
11/9/2020,10/22/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,8/19/1992,10/29/2020,12,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,6/19/2022,1,83.436937,7440,1094,1040,50,0,0,0,0,HSHMB,11/29/1998,4/9/2021,12,2026,2.8,311.1,111,-950,2.8,116,111,180,69,3,30,0,0,0,0,Active,1,Active
11/9/2020,5/22/2022,1,0,0,0,0,0,0,0,0,0,MSMAA,8/16/1997,10/15/2020,12,2023,0,,,0,0,0,0,95,95,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,CSSMB,2/25/2000,10/26/2020,12,2026,,,,0,0,0,0,180,180,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,CSCNB,1/2/2001,10/5/2020,12,2026,,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,11/24/2020,1,83,0,40,40,1575,0,0,0,0,GAGAB,3/1/2000,4/9/2021,12,2026,1.18,49,41.5,6239,2.7,4,4,183,179,2,17,0,0,1,0,Cancel,0,Terminated
11/9/2020,5/22/2022,1,0,,0,0,0,,0,,0,MSMAA,11/1/1986,10/22/2020,12,2023,,,,0,0,0,0,95,95,1,0,0,0,1,0,Application Cancelled,0,Other
11/9/2020,10/22/2023,1,0,,0,0,0,,0,,0,GAGAB,5/29/1994,10/9/2020,12,2026,,,,0,0,0,0,183,183,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,9/24/2023,1,0,0,0,0,0,0,0,0,0,HSHMB,9/26/2001,11/30/2020,12,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,CSCNB,4/17/1990,10/28/2020,12,2026,,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,9/24/2023,1,0,0,0,0,0,0,0,0,0,CSSMB,9/8/2000,1/28/2021,2,2026,0,,,0,0,0,0,180,180,2,0,0,0,0,0,No Show,0,Terminated
11/9/2020,9/24/2023,1,0,,0,0,0,,0,,0,CSCNB,2/21/1990,10/20/2020,12,2026,,,,0,0,0,0,180.5,180.5,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,5/22/2022,1,0,,0,0,0,,0,,0,MSMAA,8/15/1991,,12,2023,,,,0,0,0,0,95,95,1,0,0,0,0,0,Application Cancelled,0,Other
11/9/2020,9/24/2023,1,0,0,0,0,0,0,0,0,0,CSSMB,1/28/2001,10/29/2020,12,2026,0,,,0,0,0,0,180,180,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,10/22/2023,1,0,0,0,0,0,0,0,0,0,GAGAB,4/26/1965,10/29/2020,12,2026,0,,,0,0,0,0,183,183,1,0,0,0,0,0,No Show,0,Terminated
11/9/2020,11/19/2023,1,78.5,4560,283,169,3482,0,0,0,0,HSHMB,10/7/1979,4/5/2021,12,2026,2.35,47,20,3482,2.35,25,15,180,165,1,5,0,0,1,0,Drop,0,Terminated
11/9/2020,9/24/2023,1,0,0,0,0,0,0,0,0,0,CSCNB,11/19/1989,11/9/2020,13,2026,0,,,0,0,0,0,180.5,180.5,2,0,0,0,0,0,No Show,0,Terminated
